Table 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 EDITION NATIONAL FOOTPRINT AND BIOCAPACITY ACCOUNTS (DATA YEAR 2019) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visualize and explore results from the National Footprint and Biocapacity Accounts 2023 Edition at data.footprintnetwork.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"© 2023, Global Footprint Network, York University, FoDaFo. National Footprint and Biocapacity Accounts, 2023 Edition. For more information, contact data@footprintnetwork.org",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Ecological Footprint of Production (global hectares per person),,,,,,,Ecological Footprint of Consumption (global hectares per person),,,,,,,Biocapacity (global hectares per person),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,2B,62.3,69,0.71,"$13,052",South America,LM, 	0.8 ,,,,,,,3.8,,,,,,,4.6,,,,,,71.4,66.9 ,2.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,3A,52.9,64,0.54,"$2,990",Central America/Caribbean,LI, 	11.3 ,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.3,0.0,0.1,0.1,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.3,(0.4),0.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,2B,63.4,73,0.63,"$5,722",Central America/Caribbean,LM, 	9.7 ,,,,,,,1.4,,,,,,,1.5,,,,,,1.8,0.3 ,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,2A,78.6,76,0.85,"$32,953",EU-28,HI, 	9.7 ,1.7,0.0,0.3,1.7,0.0,0.1,3.8,1.1,0.1,0.4,2.2,0.0,0.1,4.0,1.7,0.1,0.7,0.0,0.1,2.6,(1.4),2.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,3A,60.4,71,0.65,"$6,683",Asia-Pacific,LM," 	1,366.4 ",0.3,0.0,0.1,0.6,0.0,0.1,1.0,0.3,0.0,0.1,0.6,0.0,0.1,1.1,0.3,0.0,0.0,0.0,0.1,0.4,(0.7),0.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,3A,68.4,71,0.72,"$11,977",Asia-Pacific,LM, 	270.6 ,0.5,0.0,0.3,0.7,0.2,0.1,1.8,0.5,0.0,0.2,0.7,0.2,0.1,1.7,0.5,0.1,0.3,0.3,0.1,1.2,(0.4),1.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Republic of",2A,68.6,76,0.78,"$14,841",Middle East/Central Asia,UM, 	82.9 ,0.4,0.1,0.0,2.4,0.2,0.1,3.0,0.6,0.1,0.0,2.2,0.1,0.1,3.2,0.4,0.1,0.1,0.2,0.1,0.8,(2.4),2.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,2A,62.5,72,0.70,"$11,483",Middle East/Central Asia,LM, 	39.3 ,0.2,0.0,0.0,1.1,0.0,0.0,1.4,0.5,0.0,0.0,1.2,0.0,0.0,1.8,0.2,0.0,0.0,0.0,0.0,0.3,(1.5),1.2,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,2A,80.7,83,0.94,"$86,744",EU-28,HI, 	4.9 ,0.5,0.8,0.5,2.4,0.3,0.1,4.6,1.1,0.3,0.6,2.6,0.2,0.1,4.9,0.5,0.8,0.5,1.4,0.1,3.3,(1.6),3.1,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,3A,73.2,83,0.92,"$40,711",Middle East/Central Asia,HI, 	8.5 ,0.2,0.0,0.0,2.5,0.0,0.1,2.7,0.9,0.3,0.3,2.9,0.1,0.1,4.6,0.2,0.0,0.0,0.0,0.1,0.3,(4.3),2.9,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,3A,77.9,83,0.90,"$42,893",EU-28,HI, 	60.6 ,0.4,0.1,0.2,1.8,0.0,0.1,2.5,0.8,0.3,0.5,2.2,0.2,0.1,4.2,0.4,0.1,0.3,0.1,0.1,0.9,(3.3),2.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,3A,69.2,72,0.72,"$10,545",Central America/Caribbean,UM, 	2.9 ,0.2,0.0,0.1,1.0,0.0,0.1,1.4,0.5,0.1,0.2,1.1,0.2,0.1,2.1,0.2,0.0,0.2,0.1,0.1,0.6,(1.5),1.4,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,3A,79.3,84,0.92,"$41,724",Asia-Pacific,HI, 	126.9 ,0.1,0.0,0.1,2.9,0.2,0.1,3.4,0.4,0.1,0.2,3.1,0.3,0.1,4.2,0.1,0.0,0.3,0.1,0.1,0.6,(3.6),2.7,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2A,69.3,76,0.73,"$10,071",Middle East/Central Asia,UM, 	10.1 ,0.1,0.0,0.0,0.7,0.0,0.1,0.9,0.4,0.1,0.1,0.7,0.0,0.1,1.5,0.1,0.0,0.0,0.0,0.1,0.2,(1.3),1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,2A,71.9,73,0.82,"$26,185",Middle East/Central Asia,UM, 	18.6 ,1.8,0.3,0.0,3.6,0.0,0.0,5.8,0.0,0.3,0.1,3.3,0.0,0.0,3.7,1.8,1.7,0.2,0.0,0.0,3.8,0.0 ,2.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,3A,60.7,63,0.58,"$4,918",Africa,LI, 	52.6 ,0.2,0.2,0.2,0.1,0.0,0.0,0.8,0.3,0.2,0.2,0.2,0.0,0.0,0.9,0.2,0.2,0.0,0.0,0.0,0.5,(0.5),0.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Democratic People's Republic of",3A,,73,,,Asia-Pacific,LI, 	25.7 ,0.2,0.0,0.1,0.7,0.0,0.1,1.1,0.3,0.0,0.1,0.7,0.0,0.1,1.2,0.2,0.0,0.2,0.1,0.1,0.6,(0.6),0.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Republic of",3A,77.4,83,0.92,"$42,850",Asia-Pacific,HI, 	51.2 ,0.1,0.0,0.1,4.0,0.4,0.1,4.6,0.7,0.2,0.2,4.4,0.5,0.1,6.0,0.1,0.0,0.1,0.4,0.1,0.7,(5.3),3.9,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,3A,64.3,80,0.84,"$43,995",Middle East/Central Asia,HI, 	4.2 ,0.0,0.0,0.0,7.1,0.0,0.5,7.6,0.6,0.2,0.1,5.7,0.5,0.5,7.7,0.0,0.0,0.0,0.3,0.5,0.8,(6.9),4.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,2A,74.1,72,0.70,"$5,299",Middle East/Central Asia,LI, 	6.4 ,0.5,0.3,0.0,0.5,0.0,0.1,1.4,0.6,0.2,0.1,0.7,0.0,0.1,1.7,0.5,0.5,0.1,0.0,0.1,1.3,(0.4),1.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,3A,63.4,68,0.61,"$7,827",Asia-Pacific,LM, 	7.2 ,0.7,0.1,0.4,0.8,0.0,0.2,2.2,0.7,0.2,0.3,0.3,0.0,0.2,1.7,0.7,0.1,0.6,0.0,0.2,1.7,(0.0),1.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,3A,79.9,75,0.87,"$30,928",EU-28,HI, 	1.9 ,2.5,0.2,4.9,1.3,0.1,0.1,9.1,1.5,0.2,3.4,1.7,0.2,0.1,7.0,2.5,0.2,4.4,2.1,0.1,9.3,2.3 ,4.5,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,3A,65.1,79,0.75,"$14,564",Middle East/Central Asia,UM, 	6.9 ,0.1,0.0,0.0,1.6,0.0,0.1,1.8,0.6,0.3,0.1,2.0,0.1,0.1,3.2,0.1,0.0,0.0,0.0,0.1,0.3,(2.9),2.1,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,2B,55.3,54,0.52,"$2,708",Africa,LM, 	2.1 ,,,,,,,1.2,,,,,,,1.3,,,,,,0.7,(0.6),0.9,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,2A,50.0,61,0.48,"$1,553",Africa,LI, 	4.9 ,0.1,0.0,0.8,0.1,0.0,0.0,1.1,0.2,0.0,0.8,0.1,0.0,0.0,1.2,0.1,0.3,2.1,0.3,0.0,2.9,1.7 ,0.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,3A,,76,0.88,"$37,238",EU-28,UM, 	2.8 ,2.2,0.2,1.4,1.5,0.2,0.1,5.7,1.3,0.3,1.3,2.6,0.3,0.1,5.9,2.2,0.3,2.2,0.3,0.1,5.2,(0.7),3.8,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,3A,75.1,83,0.93,"$118,216",EU-28,HI, 	0.6 ,0.4,0.1,0.4,5.1,0.0,0.1,6.1,1.0,0.6,1.2,9.2,0.1,0.1,12.3,0.4,0.1,0.7,0.0,0.1,1.3,(11.0),7.9,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,3A,49.9,66,0.51,"$1,585",Africa,LI, 	27.0 ,0.2,0.3,0.2,0.0,0.0,0.1,0.8,0.2,0.3,0.2,0.1,0.0,0.1,0.9,0.2,1.1,0.6,0.2,0.1,2.1,1.3 ,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,3A,53.4,64,0.52,"$1,411",Africa,LI, 	18.6 ,0.4,0.1,0.2,0.0,0.0,0.1,0.7,0.4,0.1,0.2,0.1,0.0,0.1,0.8,0.4,0.1,0.0,0.0,0.1,0.6,(0.2),0.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,3A,70.2,76,0.81,"$27,921",Asia-Pacific,UM, 	32.0 ,0.7,0.0,0.3,2.5,0.5,0.1,4.2,0.7,0.1,0.4,2.3,0.6,0.1,4.3,0.7,0.0,0.5,0.8,0.1,2.1,(2.1),2.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,3A,53.8,60,0.43,"$2,322",Africa,LI, 	19.7 ,0.4,0.5,0.1,0.0,0.0,0.1,1.2,0.4,0.4,0.1,0.1,0.0,0.1,1.1,0.4,0.5,0.5,0.0,0.1,1.5,0.4 ,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,2B,76.4,83,0.92,"$47,041",EU-28,HI, 	0.4 ,,,,,,,1.3,,,,,,,4.4,,,,,,0.5,(3.9),2.8,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martinique,2B, , , , ,Central America/Caribbean,, 	0.4 ,,,,,,,2.2,,,,,,,3.9,,,,,,0.5,(3.4),2.5,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,2A,,,,,Africa,LM, 	4.5 ,0.1,1.5,0.2,0.2,0.3,0.0,2.4,0.4,1.3,0.2,0.4,0.0,0.0,2.4,0.1,2.6,0.1,1.2,0.0,4.0,1.6 ,1.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,2B,68.3,74,0.82,"$22,852",Africa,UM, 	1.3 ,,,,,,,1.8,,,,,,,3.2,,,,,,0.7,(2.5),2.1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,3A,70.3,74,0.78,"$19,926",North America,UM, 	127.6 ,0.4,0.2,0.2,1.2,0.1,0.1,2.1,0.6,0.2,0.3,1.3,0.1,0.1,2.5,0.4,0.2,0.4,0.1,0.1,1.2,(1.3),1.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,3A,63.6,72,0.75,"$12,215",Asia-Pacific,LM, 	3.2 ,0.4,5.8,0.1,2.3,0.0,0.0,8.7,0.4,4.7,0.2,2.4,0.0,0.0,7.7,0.4,7.2,6.5,0.1,0.0,14.2,6.5 ,5.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,3A,68.8,77,0.84,"$21,559",Other Europe,UM, 	0.6 ,0.0,0.2,1.1,1.3,0.0,0.3,3.0,0.6,0.4,1.1,2.0,0.1,0.3,4.5,0.0,0.3,1.9,0.2,0.3,2.8,(1.7),2.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2A,68.5,74,0.68,"$7,858",Africa,LM, 	36.5 ,0.4,0.2,0.1,0.6,0.1,0.0,1.4,0.6,0.2,0.1,0.7,0.1,0.0,1.7,0.4,0.2,0.1,0.1,0.0,0.7,(1.0),1.1,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,3A,53.5,61,0.46,"$1,282",Africa,LI, 	30.4 ,0.2,0.1,0.3,0.1,0.0,0.1,0.7,0.2,0.1,0.2,0.1,0.0,0.1,0.8,0.2,0.6,0.5,0.1,0.1,1.5,0.7 ,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,3A,65.6,67,0.60,"$4,849",Asia-Pacific,LI, 	54.0 ,0.5,0.0,0.3,0.2,0.1,0.1,1.2,0.5,0.0,0.3,0.3,0.0,0.1,1.2,0.5,0.0,0.5,0.3,0.1,1.4,0.2 ,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,2A,63.2,63,0.64,"$9,955",Africa,UM, 	2.5 ,0.4,1.3,0.3,0.5,1.8,0.0,4.3,0.6,0.3,0.3,1.2,0.4,0.0,2.7,0.4,1.5,0.3,4.4,0.0,6.6,3.9 ,1.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,3A,65.9,70,0.61,"$3,953",Asia-Pacific,LI, 	28.6 ,0.2,0.0,0.2,0.1,0.0,0.1,0.6,0.3,0.1,0.2,0.2,0.0,0.1,0.9,0.2,0.0,0.1,0.0,0.1,0.4,(0.5),0.6,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,2B,79.7,82,0.94,"$57,258",EU-28,HI, 	17.1 ,,,,,,,3.6,,,,,,,6.4,,,,,,1.1,(5.2),4.1,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,2B,77.8,82,0.94,"$42,057",Asia-Pacific,HI, 	4.8 ,,,,,,,11.8,,,,,,,5.8,,,,,,8.8,3.0 ,3.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,3A,67.1,74,0.66,"$5,467",Central America/Caribbean,LM, 	6.5 ,0.6,0.5,0.4,0.3,0.1,0.1,1.9,0.5,0.2,0.4,0.4,0.0,0.1,1.6,0.6,0.5,0.7,0.4,0.1,2.4,0.8 ,1.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,3A,52.0,63,0.41,"$1,224",Africa,LI, 	23.3 ,0.7,0.4,0.2,0.0,0.0,0.0,1.3,0.7,0.4,0.2,0.1,0.0,0.0,1.4,0.7,0.4,0.0,0.0,0.0,1.1,(0.3),0.9,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
