index,Entity,Code,Year,Prevalence - Depressive disorders - Sex: Male - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Female - Age: Age-standardized (Percent),Population (historical estimates),Continent
20306,Guatemala,GTM,1860,,,964941.0,
20307,Guatemala,GTM,1861,,,977240.0,
20308,Guatemala,GTM,1862,,,989696.0,
20309,Guatemala,GTM,1863,,,1002311.0,
20310,Guatemala,GTM,1864,,,1015085.0,
20311,Guatemala,GTM,1865,,,1028022.0,
20312,Guatemala,GTM,1866,,,1041123.0,
20313,Guatemala,GTM,1867,,,1054391.0,
20314,Guatemala,GTM,1868,,,1067827.0,
20315,Guatemala,GTM,1869,,,1081573.0,
20316,Guatemala,GTM,1870,,,1095633.0,
20317,Guatemala,GTM,1871,,,1110014.0,
20318,Guatemala,GTM,1872,,,1124721.0,
20319,Guatemala,GTM,1873,,,1139762.0,
20320,Guatemala,GTM,1874,,,1155004.0,
20321,Guatemala,GTM,1875,,,1170448.0,
20322,Guatemala,GTM,1876,,,1186099.0,
20323,Guatemala,GTM,1877,,,1201958.0,
20324,Guatemala,GTM,1878,,,1218029.0,
20325,Guatemala,GTM,1879,,,1233847.0,
20326,Guatemala,GTM,1880,,,1249401.0,
20327,Guatemala,GTM,1881,,,1264684.0,
20328,Guatemala,GTM,1882,,,1279686.0,
20329,Guatemala,GTM,1883,,,1294396.0,
20330,Guatemala,GTM,1884,,,1309275.0,
20331,Guatemala,GTM,1885,,,1324324.0,
20332,Guatemala,GTM,1886,,,1339546.0,
20333,Guatemala,GTM,1887,,,1354942.0,
20334,Guatemala,GTM,1888,,,1370514.0,
20335,Guatemala,GTM,1889,,,1381893.0,
20336,Guatemala,GTM,1890,,,1389046.0,
20337,Guatemala,GTM,1891,,,1391939.0,
20338,Guatemala,GTM,1892,,,1390538.0,
20339,Guatemala,GTM,1893,,,1384809.0,
20340,Guatemala,GTM,1894,,,1379103.0,
20341,Guatemala,GTM,1895,,,1373419.0,
20342,Guatemala,GTM,1896,,,1367759.0,
20343,Guatemala,GTM,1897,,,1362121.0,
20344,Guatemala,GTM,1898,,,1356505.0,
20345,Guatemala,GTM,1899,,,1354985.0,
20346,Guatemala,GTM,1900,,,1357590.0,
20347,Guatemala,GTM,1901,,,1364351.0,
20348,Guatemala,GTM,1902,,,1375301.0,
20349,Guatemala,GTM,1903,,,1390471.0,
20350,Guatemala,GTM,1904,,,1405807.0,
20351,Guatemala,GTM,1905,,,1421312.0,
20352,Guatemala,GTM,1906,,,1436987.0,
20353,Guatemala,GTM,1907,,,1452835.0,
20354,Guatemala,GTM,1908,,,1468857.0,
20355,Guatemala,GTM,1909,,,1485049.0,
20356,Guatemala,GTM,1910,,,1501413.0,
20357,Guatemala,GTM,1911,,,1517952.0,
20358,Guatemala,GTM,1912,,,1534666.0,
20359,Guatemala,GTM,1913,,,1551559.0,
20360,Guatemala,GTM,1914,,,1568636.0,
20361,Guatemala,GTM,1915,,,1585901.0,
20362,Guatemala,GTM,1916,,,1603355.0,
20363,Guatemala,GTM,1917,,,1621000.0,
20364,Guatemala,GTM,1918,,,1637748.0,
20365,Guatemala,GTM,1919,,,1654691.0,
20366,Guatemala,GTM,1920,,,1671829.0,
20367,Guatemala,GTM,1921,,,1689167.0,
20368,Guatemala,GTM,1922,,,1706706.0,
20369,Guatemala,GTM,1923,,,1724447.0,
20370,Guatemala,GTM,1924,,,1742374.0,
20371,Guatemala,GTM,1925,,,1760486.0,
20372,Guatemala,GTM,1926,,,1778787.0,
20373,Guatemala,GTM,1927,,,1797279.0,
20374,Guatemala,GTM,1928,,,1815962.0,
20375,Guatemala,GTM,1929,,,1839116.0,
20376,Guatemala,GTM,1930,,,1866879.0,
20377,Guatemala,GTM,1931,,,1899397.0,
20378,Guatemala,GTM,1932,,,1936815.0,
20379,Guatemala,GTM,1933,,,1979286.0,
20380,Guatemala,GTM,1934,,,2022689.0,
20381,Guatemala,GTM,1935,,,2067043.0,
20382,Guatemala,GTM,1936,,,2112369.0,
20383,Guatemala,GTM,1937,,,2158690.0,
20384,Guatemala,GTM,1938,,,2206026.0,
20385,Guatemala,GTM,1939,,,2258316.0,
20386,Guatemala,GTM,1940,,,2315787.0,
20387,Guatemala,GTM,1941,,,2378675.0,
20388,Guatemala,GTM,1942,,,2447226.0,
20389,Guatemala,GTM,1943,,,2521695.0,
20390,Guatemala,GTM,1944,,,2598430.0,
20391,Guatemala,GTM,1945,,,2677499.0,
20392,Guatemala,GTM,1946,,,2758975.0,
20393,Guatemala,GTM,1947,,,2842930.0,
20394,Guatemala,GTM,1948,,,2929440.0,
20395,Guatemala,GTM,1949,,,3020057.0,
20396,Guatemala,GTM,1950,,,3114956.0,
20397,Guatemala,GTM,1951,,,3212327.0,
20398,Guatemala,GTM,1952,,,3311525.0,
20399,Guatemala,GTM,1953,,,3413156.0,
20400,Guatemala,GTM,1954,,,3517654.0,
20401,Guatemala,GTM,1955,,,3625305.0,
20402,Guatemala,GTM,1956,,,3736231.0,
20403,Guatemala,GTM,1957,,,3850435.0,
20404,Guatemala,GTM,1958,,,3967743.0,
20405,Guatemala,GTM,1959,,,4087921.0,
20406,Guatemala,GTM,1960,,,4210751.0,
20407,Guatemala,GTM,1961,,,4336132.0,
20408,Guatemala,GTM,1962,,,4464251.0,
20409,Guatemala,GTM,1963,,,4595509.0,
20410,Guatemala,GTM,1964,,,4730533.0,
20411,Guatemala,GTM,1965,,,4869714.0,
20412,Guatemala,GTM,1966,,,5013167.0,
20413,Guatemala,GTM,1967,,,5160616.0,
20414,Guatemala,GTM,1968,,,5311610.0,
20415,Guatemala,GTM,1969,,,5465515.0,
20416,Guatemala,GTM,1970,,,5621794.0,
20417,Guatemala,GTM,1971,,,5780477.0,
20418,Guatemala,GTM,1972,,,5941567.0,
20419,Guatemala,GTM,1973,,,6104528.0,
20420,Guatemala,GTM,1974,,,6268707.0,
20421,Guatemala,GTM,1975,,,6433723.0,
20422,Guatemala,GTM,1976,,,6599211.0,
20423,Guatemala,GTM,1977,,,6765516.0,
20424,Guatemala,GTM,1978,,,6933909.0,
20425,Guatemala,GTM,1979,,,7106144.0,
20426,Guatemala,GTM,1980,,,7283456.0,
20427,Guatemala,GTM,1981,,,7466481.0,
20428,Guatemala,GTM,1982,,,7654818.0,
20429,Guatemala,GTM,1983,,,7847468.0,
20430,Guatemala,GTM,1984,,,8042895.0,
20431,Guatemala,GTM,1985,,,8240059.0,
20432,Guatemala,GTM,1986,,,8438599.0,
20433,Guatemala,GTM,1987,,,8639105.0,
20434,Guatemala,GTM,1988,,,8842571.0,
20435,Guatemala,GTM,1989,,,9050464.0,
20436,Guatemala,GTM,2020,,,17915567.0,
20437,Guatemala,GTM,2021,,,18249868.0,
20438,Guernsey,GGY,2015,,,,Europe
20439,Guinea,GIN,1990,3.1274371276378,5.3069749711441006,6352282.0,
20440,Guinea,GIN,1991,3.1279235842406004,5.31658381361378,6534936.0,
20441,Guinea,GIN,1992,3.12732582628411,5.3253171728239606,6716032.0,
20442,Guinea,GIN,1993,3.1271528326731004,5.33318666215316,6897171.0,
20443,Guinea,GIN,1994,3.1285003555281,5.339932588963911,7081119.0,
20444,Guinea,GIN,1995,3.1331716427811496,5.3472769639264905,7269631.0,
20445,Guinea,GIN,1996,3.1408496140778,5.35326036048325,7463782.0,
20446,Guinea,GIN,1997,3.15454298115072,5.36058581618909,7662071.0,
20447,Guinea,GIN,1998,3.1718281030686897,5.36609758645967,7860772.0,
20448,Guinea,GIN,1999,3.18896002857426,5.37223641823631,8054745.0,
20449,Guinea,GIN,2000,3.20384428607172,5.37661459770032,8240735.0,
20450,Guinea,GIN,2001,3.21543177330665,5.37922775698836,8417082.0,
20451,Guinea,GIN,2002,3.23235994510884,5.37913675405338,8586077.0,
20452,Guinea,GIN,2003,3.24783948851314,5.37901821890891,8753097.0,
20453,Guinea,GIN,2004,3.26153895288594,5.37895517406628,8925729.0,
20454,Guinea,GIN,2005,3.2741023825643403,5.37800095598902,9109585.0,
20455,Guinea,GIN,2006,3.28495060982485,5.37813937780513,9307421.0,
20456,Guinea,GIN,2007,3.29431700720645,5.37996002859771,9518159.0,
20457,Guinea,GIN,2008,3.30628031541877,5.38143331916519,9738796.0,
20458,Guinea,GIN,2009,3.3162135294013897,5.38369585231667,9964470.0,
20459,Guinea,GIN,2010,3.31878600923389,5.38354613016981,10192168.0,
20460,Guinea,GIN,2011,3.32155811561319,5.39019268363564,10420459.0,
20461,Guinea,GIN,2012,3.3234412407188803,5.39742717641367,10652032.0,
20462,Guinea,GIN,2013,3.326415071546,5.40610903006257,10892821.0,
20463,Guinea,GIN,2014,3.32847395848798,5.411691842050271,11150970.0,
20464,Guinea,GIN,2015,3.3293421641766,5.41837455372594,11432096.0,Africa
20465,Guinea,GIN,2016,3.33368515181222,5.4167853645399,11738434.0,
20466,Guinea,GIN,2017,3.3392865145165604,5.41495785523657,12067516.0,
20467,Guinea,GIN,2018,3.35238461489735,5.41219667297209,12414292.0,
20468,Guinea,GIN,2019,3.374948431064749,5.41038156879798,12771246.0,
20469,Guinea,GIN,-10000,,,2110.0,
20470,Guinea,GIN,-9000,,,3165.0,
20471,Guinea,GIN,-8000,,,4748.0,
20472,Guinea,GIN,-7000,,,7122.0,
20473,Guinea,GIN,-6000,,,10683.0,
20474,Guinea,GIN,-5000,,,16024.0,
20475,Guinea,GIN,-4000,,,24037.0,
20476,Guinea,GIN,-3000,,,36055.0,
20477,Guinea,GIN,-2000,,,54083.0,
20478,Guinea,GIN,-1000,,,81125.0,
20479,Guinea,GIN,0,,,121688.0,
20480,Guinea,GIN,100,,,139072.0,
20481,Guinea,GIN,200,,,158939.0,
20482,Guinea,GIN,300,,,181645.0,
20483,Guinea,GIN,400,,,207594.0,
20484,Guinea,GIN,500,,,237251.0,
20485,Guinea,GIN,600,,,271144.0,
20486,Guinea,GIN,700,,,309879.0,
20487,Guinea,GIN,800,,,354147.0,
20488,Guinea,GIN,900,,,404740.0,
20489,Guinea,GIN,1000,,,462560.0,
20490,Guinea,GIN,1100,,,528640.0,
20491,Guinea,GIN,1200,,,604160.0,
20492,Guinea,GIN,1300,,,690469.0,
20493,Guinea,GIN,1400,,,789107.0,
20494,Guinea,GIN,1500,,,901836.0,
20495,Guinea,GIN,1600,,,1030671.0,
20496,Guinea,GIN,1700,,,1177908.0,
20497,Guinea,GIN,1710,,,1187408.0,
20498,Guinea,GIN,1720,,,1197385.0,
20499,Guinea,GIN,1730,,,1207890.0,
20500,Guinea,GIN,1740,,,1218970.0,
20501,Guinea,GIN,1750,,,1230694.0,
20502,Guinea,GIN,1760,,,1243123.0,
20503,Guinea,GIN,1770,,,1256347.0,
20504,Guinea,GIN,1780,,,1270463.0,
20505,Guinea,GIN,1790,,,1285590.0,
20506,Guinea,GIN,1800,,,983959.0,
20507,Guinea,GIN,1801,,,983959.0,
20508,Guinea,GIN,1802,,,983959.0,
20509,Guinea,GIN,1803,,,983959.0,
20510,Guinea,GIN,1804,,,983959.0,
20511,Guinea,GIN,1805,,,983959.0,
20512,Guinea,GIN,1806,,,983959.0,
20513,Guinea,GIN,1807,,,983959.0,
20514,Guinea,GIN,1808,,,983959.0,
20515,Guinea,GIN,1809,,,983959.0,
20516,Guinea,GIN,1810,,,983959.0,
20517,Guinea,GIN,1811,,,983959.0,
20518,Guinea,GIN,1812,,,983959.0,
20519,Guinea,GIN,1813,,,983959.0,
20520,Guinea,GIN,1814,,,983959.0,
20521,Guinea,GIN,1815,,,983959.0,
20522,Guinea,GIN,1816,,,983959.0,
20523,Guinea,GIN,1817,,,983959.0,
20524,Guinea,GIN,1818,,,983959.0,
20525,Guinea,GIN,1819,,,984251.0,
20526,Guinea,GIN,1820,,,984835.0,
20527,Guinea,GIN,1821,,,985711.0,
20528,Guinea,GIN,1822,,,986881.0,
20529,Guinea,GIN,1823,,,988344.0,
20530,Guinea,GIN,1824,,,989809.0,
20531,Guinea,GIN,1825,,,991277.0,
20532,Guinea,GIN,1826,,,992746.0,
20533,Guinea,GIN,1827,,,994218.0,
20534,Guinea,GIN,1828,,,995692.0,
20535,Guinea,GIN,1829,,,997168.0,
20536,Guinea,GIN,1830,,,998646.0,
20537,Guinea,GIN,1831,,,1000127.0,
20538,Guinea,GIN,1832,,,1001609.0,
20539,Guinea,GIN,1833,,,1003094.0,
20540,Guinea,GIN,1834,,,1004581.0,
20541,Guinea,GIN,1835,,,1006071.0,
20542,Guinea,GIN,1836,,,1007562.0,
20543,Guinea,GIN,1837,,,1009056.0,
20544,Guinea,GIN,1838,,,1010552.0,
20545,Guinea,GIN,1839,,,1012050.0,
20546,Guinea,GIN,1840,,,1013551.0,
20547,Guinea,GIN,1841,,,1015053.0,
20548,Guinea,GIN,1842,,,1016558.0,
20549,Guinea,GIN,1843,,,1018065.0,
20550,Guinea,GIN,1844,,,1019574.0,
20551,Guinea,GIN,1845,,,1021086.0,
20552,Guinea,GIN,1846,,,1022600.0,
20553,Guinea,GIN,1847,,,1024116.0,
20554,Guinea,GIN,1848,,,1025634.0,
20555,Guinea,GIN,1849,,,1027878.0,
20556,Guinea,GIN,1850,,,1030853.0,
20557,Guinea,GIN,1851,,,1036884.0,
20558,Guinea,GIN,1852,,,1043676.0,
20559,Guinea,GIN,1853,,,1051237.0,
20560,Guinea,GIN,1854,,,1058848.0,
20561,Guinea,GIN,1855,,,1066509.0,
20562,Guinea,GIN,1856,,,1074220.0,
20563,Guinea,GIN,1857,,,1081981.0,
20564,Guinea,GIN,1858,,,1089793.0,
20565,Guinea,GIN,1859,,,1097877.0,
20566,Guinea,GIN,1860,,,1106237.0,
20567,Guinea,GIN,1861,,,1114877.0,
20568,Guinea,GIN,1862,,,1123801.0,
20569,Guinea,GIN,1863,,,1133014.0,
20570,Guinea,GIN,1864,,,1142297.0,
20571,Guinea,GIN,1865,,,1151650.0,
20572,Guinea,GIN,1866,,,1161075.0,
20573,Guinea,GIN,1867,,,1170571.0,
20574,Guinea,GIN,1868,,,1180140.0,
20575,Guinea,GIN,1869,,,1190020.0,
20576,Guinea,GIN,1870,,,1200218.0,
20577,Guinea,GIN,1871,,,1210739.0,
20578,Guinea,GIN,1872,,,1221587.0,
20579,Guinea,GIN,1873,,,1232768.0,
20580,Guinea,GIN,1874,,,1244047.0,
20581,Guinea,GIN,1875,,,1255422.0,
20582,Guinea,GIN,1876,,,1266896.0,
20583,Guinea,GIN,1877,,,1278469.0,
20584,Guinea,GIN,1878,,,1290142.0,
20585,Guinea,GIN,1879,,,1301916.0,
20586,Guinea,GIN,1880,,,1313791.0,
20587,Guinea,GIN,1881,,,1325769.0,
20588,Guinea,GIN,1882,,,1337850.0,
20589,Guinea,GIN,1883,,,1350036.0,
20590,Guinea,GIN,1884,,,1362326.0,
20591,Guinea,GIN,1885,,,1374723.0,
20592,Guinea,GIN,1886,,,1387226.0,
20593,Guinea,GIN,1887,,,1399836.0,
20594,Guinea,GIN,1888,,,1412556.0,
20595,Guinea,GIN,1889,,,1424811.0,
20596,Guinea,GIN,1890,,,1436591.0,
20597,Guinea,GIN,1891,,,1447888.0,
20598,Guinea,GIN,1892,,,1458691.0,
20599,Guinea,GIN,1893,,,1468990.0,
20600,Guinea,GIN,1894,,,1479356.0,
20601,Guinea,GIN,1895,,,1489789.0,
20602,Guinea,GIN,1896,,,1500289.0,
20603,Guinea,GIN,1897,,,1510857.0,
20604,Guinea,GIN,1898,,,1521493.0,
20605,Guinea,GIN,1899,,,1532814.0,
20606,Guinea,GIN,1900,,,1544831.0,
20607,Guinea,GIN,1901,,,1557556.0,
20608,Guinea,GIN,1902,,,1571000.0,
20609,Guinea,GIN,1903,,,1585176.0,
20610,Guinea,GIN,1904,,,1599473.0,
20611,Guinea,GIN,1905,,,1613893.0,
20612,Guinea,GIN,1906,,,1628436.0,
20613,Guinea,GIN,1907,,,1643104.0,
20614,Guinea,GIN,1908,,,1657897.0,
20615,Guinea,GIN,1909,,,1673154.0,
20616,Guinea,GIN,1910,,,1688883.0,
20617,Guinea,GIN,1911,,,1705091.0,
20618,Guinea,GIN,1912,,,1721787.0,
20619,Guinea,GIN,1913,,,1738980.0,
20620,Guinea,GIN,1914,,,1756338.0,
20621,Guinea,GIN,1915,,,1773862.0,
20622,Guinea,GIN,1916,,,1791554.0,
20623,Guinea,GIN,1917,,,1809416.0,
20624,Guinea,GIN,1918,,,1823891.0,
20625,Guinea,GIN,1919,,,1841818.0,
20626,Guinea,GIN,1920,,,1863280.0,
20627,Guinea,GIN,1921,,,1888364.0,
20628,Guinea,GIN,1922,,,1917157.0,
20629,Guinea,GIN,1923,,,1949749.0,
20630,Guinea,GIN,1924,,,1982895.0,
20631,Guinea,GIN,1925,,,2016604.0,
20632,Guinea,GIN,1926,,,2050886.0,
20633,Guinea,GIN,1927,,,2085752.0,
20634,Guinea,GIN,1928,,,2121209.0,
20635,Guinea,GIN,1929,,,2155954.0,
20636,Guinea,GIN,1930,,,2189955.0,
20637,Guinea,GIN,1931,,,2223181.0,
20638,Guinea,GIN,1932,,,2255599.0,
20639,Guinea,GIN,1933,,,2287177.0,
20640,Guinea,GIN,1934,,,2319198.0,
20641,Guinea,GIN,1935,,,2351666.0,
20642,Guinea,GIN,1936,,,2384590.0,
20643,Guinea,GIN,1937,,,2417974.0,
20644,Guinea,GIN,1938,,,2451825.0,
20645,Guinea,GIN,1939,,,2488167.0,
20646,Guinea,GIN,1940,,,2527070.0,
20647,Guinea,GIN,1941,,,2568608.0,
20648,Guinea,GIN,1942,,,2612855.0,
20649,Guinea,GIN,1943,,,2659886.0,
20650,Guinea,GIN,1944,,,2707764.0,
20651,Guinea,GIN,1945,,,2756504.0,
20652,Guinea,GIN,1946,,,2806121.0,
20653,Guinea,GIN,1947,,,2856631.0,
20654,Guinea,GIN,1948,,,2908051.0,
20655,Guinea,GIN,1949,,,2960150.0,
20656,Guinea,GIN,1950,,,3012938.0,
20657,Guinea,GIN,1951,,,3054000.0,
20658,Guinea,GIN,1952,,,3095613.0,
20659,Guinea,GIN,1953,,,3138452.0,
20660,Guinea,GIN,1954,,,3183009.0,
20661,Guinea,GIN,1955,,,3229643.0,
20662,Guinea,GIN,1956,,,3278495.0,
20663,Guinea,GIN,1957,,,3329562.0,
20664,Guinea,GIN,1958,,,3382714.0,
20665,Guinea,GIN,1959,,,3437667.0,
20666,Guinea,GIN,1960,,,3494164.0,
20667,Guinea,GIN,1961,,,3552068.0,
20668,Guinea,GIN,1962,,,3611428.0,
20669,Guinea,GIN,1963,,,3672560.0,
20670,Guinea,GIN,1964,,,3735912.0,
20671,Guinea,GIN,1965,,,3801711.0,
20672,Guinea,GIN,1966,,,3870204.0,
20673,Guinea,GIN,1967,,,3941046.0,
20674,Guinea,GIN,1968,,,4013050.0,
20675,Guinea,GIN,1969,,,4084601.0,
20676,Guinea,GIN,1970,,,4154606.0,
20677,Guinea,GIN,1971,,,4223056.0,
20678,Guinea,GIN,1972,,,4290544.0,
20679,Guinea,GIN,1973,,,4357357.0,
20680,Guinea,GIN,1974,,,4424030.0,
20681,Guinea,GIN,1975,,,4491248.0,
20682,Guinea,GIN,1976,,,4559239.0,
20683,Guinea,GIN,1977,,,4628881.0,
20684,Guinea,GIN,1978,,,4702371.0,
20685,Guinea,GIN,1979,,,4782491.0,
20686,Guinea,GIN,1980,,,4871446.0,
20687,Guinea,GIN,1981,,,4969595.0,
20688,Guinea,GIN,1982,,,5077073.0,
20689,Guinea,GIN,1983,,,5195443.0,
20690,Guinea,GIN,1984,,,5326369.0,
20691,Guinea,GIN,1985,,,5470716.0,
20692,Guinea,GIN,1986,,,5629420.0,
20693,Guinea,GIN,1987,,,5801323.0,
20694,Guinea,GIN,1988,,,5982484.0,
20695,Guinea,GIN,1989,,,6167480.0,
20696,Guinea,GIN,2020,,,13132792.0,
20697,Guinea,GIN,2021,,,13497237.0,
20698,Guinea-Bissau,GNB,1990,3.2524118051128896,5.37406685324454,975265.0,
20699,Guinea-Bissau,GNB,1991,3.24976001959293,5.3768526662776,997522.0,
20700,Guinea-Bissau,GNB,1992,3.24969205397935,5.38099936217359,1020353.0,
20701,Guinea-Bissau,GNB,1993,3.24885443646874,5.38963839672574,1043421.0,
20702,Guinea-Bissau,GNB,1994,3.2483701382099204,5.39619992976398,1066345.0,
20703,Guinea-Bissau,GNB,1995,3.25153259624946,5.402950443737771,1088850.0,
20704,Guinea-Bissau,GNB,1996,3.25796452938632,5.41447094174618,1110835.0,
20705,Guinea-Bissau,GNB,1997,3.26586071400429,5.43219396496918,1132505.0,
20706,Guinea-Bissau,GNB,1998,3.2763374525567497,5.4553208205457695,1154372.0,
20707,Guinea-Bissau,GNB,1999,3.28693843098892,5.47000686656803,1177133.0,
20708,Guinea-Bissau,GNB,2000,3.29553545218556,5.48181506249101,1201305.0,
20709,Guinea-Bissau,GNB,2001,3.30585425167021,5.48805721133361,1227105.0,
20710,Guinea-Bissau,GNB,2002,3.32077468394534,5.49440713040024,1254454.0,
20711,Guinea-Bissau,GNB,2003,3.33587239597293,5.503967369707969,1283297.0,
20712,Guinea-Bissau,GNB,2004,3.34919859151779,5.512502061908029,1313492.0,
20713,Guinea-Bissau,GNB,2005,3.3579547835663,5.51501648062665,1344931.0,
20714,Guinea-Bissau,GNB,2006,3.3654299794571,5.51888455998604,1377582.0,
20715,Guinea-Bissau,GNB,2007,3.37246768288206,5.5249898038297305,1411545.0,
20716,Guinea-Bissau,GNB,2008,3.3773703783437603,5.531046759487309,1446936.0,
20717,Guinea-Bissau,GNB,2009,3.38447988949228,5.53763538688147,1483920.0,
20718,Guinea-Bissau,GNB,2010,3.38552005759999,5.53763233556558,1522603.0,
20719,Guinea-Bissau,GNB,2011,3.38942594552843,5.53945531860556,1562996.0,
20720,Guinea-Bissau,GNB,2012,3.39515660118922,5.542546175808869,1604981.0,
20721,Guinea-Bissau,GNB,2013,3.40305894843693,5.54525180105319,1648259.0,
20722,Guinea-Bissau,GNB,2014,3.4096060242389896,5.5479782702337,1692433.0,
20723,Guinea-Bissau,GNB,2015,3.41290145685893,5.55192136395977,1737207.0,Africa
20724,Guinea-Bissau,GNB,2016,3.4151710826757995,5.55382511950399,1782434.0,
20725,Guinea-Bissau,GNB,2017,3.4199283795918003,5.5617037160482194,1828146.0,
20726,Guinea-Bissau,GNB,2018,3.428214742286801,5.56527745555623,1874304.0,
20727,Guinea-Bissau,GNB,2019,3.44261534757747,5.56650023811237,1920917.0,
20728,Guinea-Bissau,GNB,-10000,,,188.0,
20729,Guinea-Bissau,GNB,-9000,,,282.0,
20730,Guinea-Bissau,GNB,-8000,,,423.0,
20731,Guinea-Bissau,GNB,-7000,,,635.0,
20732,Guinea-Bissau,GNB,-6000,,,952.0,
20733,Guinea-Bissau,GNB,-5000,,,1428.0,
20734,Guinea-Bissau,GNB,-4000,,,2143.0,
20735,Guinea-Bissau,GNB,-3000,,,3215.0,
20736,Guinea-Bissau,GNB,-2000,,,4822.0,
20737,Guinea-Bissau,GNB,-1000,,,7233.0,
20738,Guinea-Bissau,GNB,0,,,10851.0,
20739,Guinea-Bissau,GNB,100,,,12401.0,
20740,Guinea-Bissau,GNB,200,,,14172.0,
20741,Guinea-Bissau,GNB,300,,,16197.0,
20742,Guinea-Bissau,GNB,400,,,18511.0,
20743,Guinea-Bissau,GNB,500,,,21155.0,
20744,Guinea-Bissau,GNB,600,,,24178.0,
20745,Guinea-Bissau,GNB,700,,,27632.0,
20746,Guinea-Bissau,GNB,800,,,31579.0,
20747,Guinea-Bissau,GNB,900,,,36090.0,
20748,Guinea-Bissau,GNB,1000,,,41246.0,
20749,Guinea-Bissau,GNB,1100,,,47139.0,
20750,Guinea-Bissau,GNB,1200,,,53873.0,
20751,Guinea-Bissau,GNB,1300,,,61569.0,
20752,Guinea-Bissau,GNB,1400,,,70365.0,
20753,Guinea-Bissau,GNB,1500,,,80417.0,
20754,Guinea-Bissau,GNB,1600,,,91905.0,
20755,Guinea-Bissau,GNB,1700,,,105034.0,
20756,Guinea-Bissau,GNB,1710,,,106655.0,
20757,Guinea-Bissau,GNB,1720,,,108371.0,
20758,Guinea-Bissau,GNB,1730,,,110192.0,
20759,Guinea-Bissau,GNB,1740,,,112129.0,
20760,Guinea-Bissau,GNB,1750,,,114195.0,
20761,Guinea-Bissau,GNB,1760,,,116407.0,
20762,Guinea-Bissau,GNB,1770,,,118782.0,
20763,Guinea-Bissau,GNB,1780,,,121344.0,
20764,Guinea-Bissau,GNB,1790,,,124119.0,
20765,Guinea-Bissau,GNB,1800,,,218167.0,
20766,Guinea-Bissau,GNB,1801,,,218167.0,
20767,Guinea-Bissau,GNB,1802,,,218167.0,
20768,Guinea-Bissau,GNB,1803,,,218167.0,
20769,Guinea-Bissau,GNB,1804,,,218167.0,
20770,Guinea-Bissau,GNB,1805,,,218167.0,
20771,Guinea-Bissau,GNB,1806,,,218167.0,
20772,Guinea-Bissau,GNB,1807,,,218167.0,
20773,Guinea-Bissau,GNB,1808,,,218167.0,
20774,Guinea-Bissau,GNB,1809,,,218167.0,
20775,Guinea-Bissau,GNB,1810,,,218167.0,
20776,Guinea-Bissau,GNB,1811,,,218167.0,
20777,Guinea-Bissau,GNB,1812,,,218167.0,
20778,Guinea-Bissau,GNB,1813,,,218167.0,
20779,Guinea-Bissau,GNB,1814,,,218167.0,
20780,Guinea-Bissau,GNB,1815,,,218167.0,
20781,Guinea-Bissau,GNB,1816,,,218167.0,
20782,Guinea-Bissau,GNB,1817,,,218167.0,
20783,Guinea-Bissau,GNB,1818,,,218167.0,
20784,Guinea-Bissau,GNB,1819,,,218115.0,
20785,Guinea-Bissau,GNB,1820,,,218011.0,
20786,Guinea-Bissau,GNB,1821,,,217856.0,
20787,Guinea-Bissau,GNB,1822,,,217648.0,
20788,Guinea-Bissau,GNB,1823,,,217389.0,
20789,Guinea-Bissau,GNB,1824,,,217130.0,
20790,Guinea-Bissau,GNB,1825,,,216872.0,
20791,Guinea-Bissau,GNB,1826,,,216614.0,
20792,Guinea-Bissau,GNB,1827,,,216356.0,
20793,Guinea-Bissau,GNB,1828,,,216098.0,
20794,Guinea-Bissau,GNB,1829,,,215841.0,
20795,Guinea-Bissau,GNB,1830,,,215584.0,
20796,Guinea-Bissau,GNB,1831,,,215327.0,
20797,Guinea-Bissau,GNB,1832,,,215071.0,
20798,Guinea-Bissau,GNB,1833,,,214815.0,
20799,Guinea-Bissau,GNB,1834,,,214559.0,
20800,Guinea-Bissau,GNB,1835,,,214304.0,
20801,Guinea-Bissau,GNB,1836,,,214048.0,
20802,Guinea-Bissau,GNB,1837,,,213794.0,
20803,Guinea-Bissau,GNB,1838,,,213539.0,
20804,Guinea-Bissau,GNB,1839,,,213285.0,
20805,Guinea-Bissau,GNB,1840,,,213031.0,
20806,Guinea-Bissau,GNB,1841,,,212777.0,
20807,Guinea-Bissau,GNB,1842,,,212524.0,
20808,Guinea-Bissau,GNB,1843,,,212271.0,
20809,Guinea-Bissau,GNB,1844,,,212018.0,
20810,Guinea-Bissau,GNB,1845,,,211766.0,
20811,Guinea-Bissau,GNB,1846,,,211514.0,
20812,Guinea-Bissau,GNB,1847,,,211262.0,
20813,Guinea-Bissau,GNB,1848,,,211010.0,
20814,Guinea-Bissau,GNB,1849,,,210936.0,
20815,Guinea-Bissau,GNB,1850,,,211038.0,
20816,Guinea-Bissau,GNB,1851,,,211524.0,
20817,Guinea-Bissau,GNB,1852,,,212189.0,
20818,Guinea-Bissau,GNB,1853,,,213034.0,
20819,Guinea-Bissau,GNB,1854,,,213881.0,
20820,Guinea-Bissau,GNB,1855,,,214732.0,
20821,Guinea-Bissau,GNB,1856,,,215586.0,
20822,Guinea-Bissau,GNB,1857,,,216443.0,
20823,Guinea-Bissau,GNB,1858,,,217303.0,
